2.856e+5	2.0438e-11
3.145e+5	1.5629e-11
3.463e+5	1.1951e-11
3.813e+5	9.1388e-12
4.199e+5	6.9881e-12
4.624e+5	5.3435e-12
5.092e+5	4.0859e-12
5.607e+5	3.1242e-12
6.175e+5	2.3888e-12
6.799e+5	1.8265e-12
7.487e+5	1.3965e-12
8.245e+5	1.0678e-12
9.079e+5	8.1630e-13
9.998e+5	6.1539e-13
